"","start","end","igg","start_name","end_name","truth","Enzyme","truth_bokan","truth_bokan_all","k_2010_group_1.spearman.ppcor","k_2010_group_1.spearman.ppcor.glycan","k_2010_group_1.substrateProduct_ratio","k_2010_group_2.spearman.ppcor","k_2010_group_2.spearman.ppcor.glycan","k_2010_group_2.substrateProduct_ratio","k_2010_group_4.spearman.ppcor","k_2010_group_4.spearman.ppcor.glycan","k_2010_group_4.substrateProduct_ratio","k_2013_group_1.spearman.ppcor","k_2013_group_1.spearman.ppcor.glycan","k_2013_group_1.substrateProduct_ratio","k_2013_group_2.spearman.ppcor","k_2013_group_2.spearman.ppcor.glycan","k_2013_group_2.substrateProduct_ratio","k_2013_group_4.spearman.ppcor","k_2013_group_4.spearman.ppcor.glycan","k_2013_group_4.substrateProduct_ratio","split_group_1.spearman.ppcor","split_group_1.spearman.ppcor.glycan","split_group_1.substrateProduct_ratio","split_group_2.spearman.ppcor","split_group_2.spearman.ppcor.glycan","split_group_2.substrateProduct_ratio","split_group_4.spearman.ppcor","split_group_4.spearman.ppcor.glycan","split_group_4.substrateProduct_ratio","vis_group_1.spearman.ppcor","vis_group_1.spearman.ppcor.glycan","vis_group_1.substrateProduct_ratio","vis_group_2.spearman.ppcor","vis_group_2.spearman.ppcor.glycan","vis_group_2.substrateProduct_ratio","vis_group_4.spearman.ppcor","vis_group_4.spearman.ppcor.glycan","vis_group_4.substrateProduct_ratio"
"478","187","200","1","G2N","G1FNS",0,NA,NA,NA,0.0756173767807104,0.129214696406043,0.519079017449167,NA,NA,NA,NA,NA,NA,-0.039899033218511,0.101670292422723,0.511494487507606,NA,NA,NA,NA,NA,NA,-0.0917272688490403,0.00453821865712841,0.507655011871227,NA,NA,NA,NA,NA,NA,-0.066465019601565,-0.0810261053080261,0.521418807836164,NA,NA,NA,NA,NA,NA
"479","187","200","2","G2N","G1FNS",0,NA,NA,NA,NA,NA,NA,-0.0317550727266613,0.136299072076584,0.511666019558294,NA,NA,NA,NA,NA,NA,-0.158293742575901,0.167287907549294,0.49664659506211,NA,NA,NA,NA,NA,NA,-0.176476873555073,0.0836443586874895,0.492504642216523,NA,NA,NA,NA,NA,NA,-0.0361790820865972,0.0678896024727905,0.510961451124388,NA,NA,NA
"480","187","201","1","G2N","G2FNS",0,NA,NA,NA,0.211705294120599,0.190442907652508,0.258471125080333,NA,NA,NA,NA,NA,NA,0.281318186931912,0.0138338538561306,0.25341869421553,NA,NA,NA,NA,NA,NA,0.276659897255523,0.0541570613791148,0.251363575737134,NA,NA,NA,NA,NA,NA,0.144298237356131,-0.0181228084764964,0.259908039227702,NA,NA,NA,NA,NA,NA
"481","187","201","2","G2N","G2FNS",0,NA,NA,NA,NA,NA,NA,0.161443062102222,-0.0540247675592513,0.259715877073692,NA,NA,NA,NA,NA,NA,0.207416908206618,-0.0672062687253436,0.252183011107323,NA,NA,NA,NA,NA,NA,0.250373435119886,-0.0637592495548745,0.250256243032583,NA,NA,NA,NA,NA,NA,0.15111725483956,0.0413378417730611,0.259342938570481,NA,NA,NA
"482","188","108","1","G1NS","G0",0,NA,NA,NA,NA,0.0217069617219905,14.1362298258963,NA,NA,NA,NA,NA,NA,NA,-0.096131201073083,13.4388017095238,NA,NA,NA,NA,NA,NA,NA,0.0103292803798807,13.5645888373472,NA,NA,NA,NA,NA,NA,NA,-0.00851669598778563,13.8524538571762,NA,NA,NA,NA,NA,NA
"483","188","108","2","G1NS","G0",0,NA,NA,NA,NA,NA,NA,NA,0.032601024802017,13.7509727656251,NA,NA,NA,NA,NA,NA,NA,-0.0279095038159966,13.7549402513014,NA,NA,NA,NA,NA,NA,NA,-0.0264638396240774,13.1306729229115,NA,NA,NA,NA,NA,NA,NA,0.00540829131616436,13.632333309014,NA,NA,NA
"484","188","139","1","G1NS","G1",0,NA,NA,NA,0.198817337878715,-0.0859420174120927,11.1000512868916,NA,NA,NA,NA,NA,NA,0.115481216851597,0.0347824684652074,10.558365685912,NA,NA,NA,NA,NA,NA,0.0537090368922118,-0.0384627148964366,10.6754705804789,NA,NA,NA,NA,NA,NA,0.149094577593173,0.0168485150827036,10.9037771555795,NA,NA,NA,NA,NA,NA
"485","188","139","2","G1NS","G1",0,NA,NA,NA,NA,NA,NA,0.0788839818668728,-0.0196296878940123,10.791148498775,NA,NA,NA,NA,NA,NA,-0.0501262858842948,-0.0930955758798097,10.7704336183466,NA,NA,NA,NA,NA,NA,0.0647759234596292,-0.0441046294394405,10.314180095646,NA,NA,NA,NA,NA,NA,0.0589753825876884,-0.0807176646017494,10.7257038079405,NA,NA,NA
"486","188","148","1","G1NS","G0N",0,NA,NA,NA,0.14926737026822,-0.0925845744255598,6.43583377643636,NA,NA,NA,NA,NA,NA,-0.00261971754265245,0.00895010897793666,6.25175216632104,NA,NA,NA,NA,NA,NA,0.0472828704291599,0.00495376433829859,6.2659888904676,NA,NA,NA,NA,NA,NA,0.132145622471836,0.0155918501746263,6.33967394743861,NA,NA,NA,NA,NA,NA
"487","188","148","2","G1NS","G0N",0,NA,NA,NA,NA,NA,NA,0.0721696811694862,-0.0476358108309081,6.18631043651125,NA,NA,NA,NA,NA,NA,0.191310519485575,0.0862474681257814,6.29412631672915,NA,NA,NA,NA,NA,NA,-0.0576734249378408,0.0563012629414872,6.00240651366317,NA,NA,NA,NA,NA,NA,0.0637289125958592,0.113817571504489,6.12963011019539,NA,NA,NA
"488","188","154","1","G1NS","G0F",0,NA,NA,NA,0.200957017515149,-0.10507968536279,7.84890137735451,NA,NA,NA,NA,NA,NA,0.243722956100857,-0.100254624054196,7.46331626595407,NA,NA,NA,NA,NA,NA,0.263283356958949,-0.0730036062811527,7.56234176058444,NA,NA,NA,NA,NA,NA,0.28350306490921,0.0329197895499412,7.6964427248451,NA,NA,NA,NA,NA,NA
"489","188","154","2","G1NS","G0F",0,NA,NA,NA,NA,NA,NA,0.0727655393035289,-0.0232130174645811,7.86970536341956,NA,NA,NA,NA,NA,NA,-0.00980508056544364,-0.12090027160776,7.77407266646905,NA,NA,NA,NA,NA,NA,0.0218865905175531,-0.0866968956879953,7.42633891169107,NA,NA,NA,NA,NA,NA,0.0930231346899389,0.00478489198042024,7.75119447957838,NA,NA,NA
"490","188","164","1","G1NS","G2",0,NA,NA,NA,-0.184382863755253,0.190433586986676,5.45838142583283,NA,NA,NA,NA,NA,NA,-0.1688052511543,-0.125835580101471,5.21440676140378,NA,NA,NA,NA,NA,NA,-0.156858039057147,-0.193902674744035,5.28688201401935,NA,NA,NA,NA,NA,NA,-0.188655857828465,-0.0221515960179685,5.35109964006851,NA,NA,NA,NA,NA,NA
"491","188","164","2","G1NS","G2",0,NA,NA,NA,NA,NA,NA,-0.251239352535813,-0.130763384584682,5.27040256933764,NA,NA,NA,NA,NA,NA,-0.107784853774362,-0.0316962366401854,5.3281382388897,NA,NA,NA,NA,NA,NA,-0.222744704694689,-0.0658661879621163,5.09798165652811,NA,NA,NA,NA,NA,NA,-0.242249845366913,-0.0686981218345235,5.24948882953287,NA,NA,NA
"492","188","165","1","G1NS","G1S",0,NA,NA,NA,0.0301287497652236,0.118086408474983,4.1124324779368,NA,NA,NA,NA,NA,NA,0.110730991281171,0.302211174375903,3.84258893594583,NA,NA,NA,NA,NA,NA,0.165363830460618,0.317402992238885,3.85911148854299,NA,NA,NA,NA,NA,NA,-0.019102002304169,-0.142809456150148,4.04407544874827,NA,NA,NA,NA,NA,NA
"493","188","165","2","G1NS","G1S",0,NA,NA,NA,NA,NA,NA,0.0251212110116262,-0.00518436936935903,4.14920677825576,NA,NA,NA,NA,NA,NA,0.0567988824955928,-0.00652334078934469,4.00363332170513,NA,NA,NA,NA,NA,NA,0.0233666854307231,0.00892332882495537,3.8194325112964,NA,NA,NA,NA,NA,NA,0.0908449204814835,-0.01890159772992,4.14438899863287,NA,NA,NA
"494","188","173","1","G1NS","G1N",1,NA,NA,NA,0.520850395989396,-0.0424690646102296,4.99786115828314,NA,NA,NA,NA,NA,NA,0.527385852184819,-0.0633821911761607,4.87808468912855,NA,NA,NA,NA,NA,NA,0.560627666845493,-0.0194590520657093,4.89608844697088,NA,NA,NA,NA,NA,NA,0.557400707199085,-0.0299238162492734,4.93888105426803,NA,NA,NA,NA,NA,NA
"495","188","173","2","G1NS","G1N",1,NA,NA,NA,NA,NA,NA,0.464284711794228,-0.0475595639652249,4.79494667138167,NA,NA,NA,NA,NA,NA,0.322675258773724,-0.303068875451539,4.88952862083094,NA,NA,NA,NA,NA,NA,0.600036608100178,-0.10943952919272,4.67766188801422,NA,NA,NA,NA,NA,NA,0.485809763575072,-0.113924589481787,4.76452242857306,NA,NA,NA
"496","188","176","1","G1NS","G1F",0,NA,NA,NA,-0.0425788709284626,-0.153780984928918,6.13842606070535,NA,NA,NA,NA,NA,NA,-0.0642010602227395,-0.0255663392226836,5.84183450345903,NA,NA,NA,NA,NA,NA,-0.053130396155228,0.0163376621223015,5.92148759261248,NA,NA,NA,NA,NA,NA,-0.0605201708081259,-0.0127652092144616,6.02679021874013,NA,NA,NA,NA,NA,NA
"497","188","176","2","G1NS","G1F",0,NA,NA,NA,NA,NA,NA,0.0304038491811341,-0.0433647439151267,6.11339991303681,NA,NA,NA,NA,NA,NA,0.112809939160572,-0.00833621933607797,6.03629156515786,NA,NA,NA,NA,NA,NA,0.0136481597841584,-0.0826795189038948,5.77565467076763,NA,NA,NA,NA,NA,NA,0.00908890800913921,0.00257803271082846,6.0293182077725,NA,NA,NA
"498","188","182","1","G1NS","G0FN",0,NA,NA,NA,-0.11185417213699,-0.00654879855443717,3.59768299233926,NA,NA,NA,NA,NA,NA,-0.116240168892533,0.00752675455814559,3.47457055633167,NA,NA,NA,NA,NA,NA,-0.117939250883323,-0.00793166296526433,3.49621210180111,NA,NA,NA,NA,NA,NA,-0.119152369831282,-0.0269819965992372,3.54483302659174,NA,NA,NA,NA,NA,NA
"499","188","182","2","G1NS","G0FN",0,NA,NA,NA,NA,NA,NA,-0.129807478801856,-0.0483363365604953,3.52256970044638,NA,NA,NA,NA,NA,NA,-0.146582126931271,0.0231759381265616,3.51593353998752,NA,NA,NA,NA,NA,NA,-0.106051972144599,-0.043440767071359,3.34945533873007,NA,NA,NA,NA,NA,NA,-0.183491263910551,-0.182077635096551,3.47812954990531,NA,NA,NA
"500","188","184","1","G1NS","G2S",0,NA,NA,NA,-0.0205090795276022,-0.182474095774309,2.14507429331746,NA,NA,NA,NA,NA,NA,0.0036846462935409,0.0832503230913348,2.00141420972529,NA,NA,NA,NA,NA,NA,0.0102251053437168,0.153492702540723,2.02349774029697,NA,NA,NA,NA,NA,NA,0.0339408499491295,-0.0155234345249485,2.10476501965518,NA,NA,NA,NA,NA,NA
"501","188","184","2","G1NS","G2S",0,NA,NA,NA,NA,NA,NA,0.124745981230563,0.0251022737888274,2.08876834239486,NA,NA,NA,NA,NA,NA,0.250076699585566,0.0545810437118657,2.04067667732007,NA,NA,NA,NA,NA,NA,0.0790772683369348,0.041533305439659,1.9506871508688,NA,NA,NA,NA,NA,NA,0.0889791308831939,0.0663990214343644,2.085513595742,NA,NA,NA
"502","188","187","1","G1NS","G2N",0,NA,NA,NA,-0.40507515535552,-0.0446803808531546,2.36489825798953,NA,NA,NA,NA,NA,NA,-0.468895120125459,0.0241694500308889,2.33258906444161,NA,NA,NA,NA,NA,NA,-0.410169192286127,0.0475971644067307,2.33787942261919,NA,NA,NA,NA,NA,NA,-0.405731931225199,0.0435219927817196,2.32973120449187,NA,NA,NA,NA,NA,NA
"503","188","187","2","G1NS","G2N",0,NA,NA,NA,NA,NA,NA,-0.229725787197834,0.149109103717852,2.32315744940533,NA,NA,NA,NA,NA,NA,-0.20090167408222,0.12661463519284,2.4089876219247,NA,NA,NA,NA,NA,NA,-0.399327972823673,0.0421917479197217,2.29313141566284,NA,NA,NA,NA,NA,NA,-0.278853460745387,0.18961129565936,2.31694880395787,NA,NA,NA
"504","188","188","1",NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA
"505","188","188","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA
"506","188","188",NA,"G1NS","G1NS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"507","188","189","1","G1NS","G2F",0,NA,NA,NA,0.103444278149636,0.0302555358945117,3.03573224170133,NA,NA,NA,NA,NA,NA,0.171179778066524,0.09231919980556,2.8840208048564,NA,NA,NA,NA,NA,NA,0.203872147505017,0.050030097238621,2.92987370126816,NA,NA,NA,NA,NA,NA,0.143938564578226,0.109180394012198,2.98355386331532,NA,NA,NA,NA,NA,NA
"508","188","189","2","G1NS","G2F",0,NA,NA,NA,NA,NA,NA,0.10004724574912,0.0248958817052383,2.99507015924325,NA,NA,NA,NA,NA,NA,0.00347666613888201,0.023469566938357,2.96748090295101,NA,NA,NA,NA,NA,NA,0.173884425901967,0.0361559526668237,2.84245865836752,NA,NA,NA,NA,NA,NA,0.164677696074237,0.0433984908475319,2.96078467363534,NA,NA,NA
"509","188","190","1","G1NS","G1FS",0,NA,NA,NA,0.00679731639470838,0.0431308539197229,2.80939268315377,NA,NA,NA,NA,NA,NA,-0.143788196852827,-0.0266364500768604,2.67065299274358,NA,NA,NA,NA,NA,NA,-0.149066224102754,-0.120481479856584,2.6811173321055,NA,NA,NA,NA,NA,NA,-0.0371708338630699,-0.0417541359695308,2.75657793040394,NA,NA,NA,NA,NA,NA
"510","188","190","2","G1NS","G1FS",0,NA,NA,NA,NA,NA,NA,0.00668043740245371,0.108924926911502,2.85015274676761,NA,NA,NA,NA,NA,NA,-0.0177150587538899,0.0540603365710126,2.81036501339119,NA,NA,NA,NA,NA,NA,-0.0460151354285467,0.0762483080397713,2.67190301362266,NA,NA,NA,NA,NA,NA,-0.0696869310527947,-0.0727791797918674,2.817853805537,NA,NA,NA
"511","188","195","1","G1NS","G1FN",0,NA,NA,NA,-0.243912522725037,0.12934280560931,2.77918345255055,NA,NA,NA,NA,NA,NA,-0.263293028315695,-0.0459001645751708,2.69140401290629,NA,NA,NA,NA,NA,NA,-0.309732689865789,0.0478044284702898,2.70830939554126,NA,NA,NA,NA,NA,NA,-0.289430307264486,-0.00917789981175849,2.74473608933444,NA,NA,NA,NA,NA,NA
"512","188","195","2","G1NS","G1FN",0,NA,NA,NA,NA,NA,NA,-0.117359091101571,-0.0133416836751262,2.69071404847756,NA,NA,NA,NA,NA,NA,0.0542374611290147,0.0369772976011773,2.68664492250975,NA,NA,NA,NA,NA,NA,-0.146915005869497,0.0869071886742673,2.56273833999659,NA,NA,NA,NA,NA,NA,-0.105665686765652,-0.03680655930473,2.66273731473546,NA,NA,NA
"513","188","196","1","G1NS","G2NS",1,"B4GALT-TP","TP","T",0.737983903854982,0.25282672866267,0.483486693597308,NA,NA,NA,NA,NA,NA,0.805501951086648,0.238342927330577,0.499957916374541,NA,NA,NA,NA,NA,NA,0.722238870048548,0.277103665522727,0.498900967200581,NA,NA,NA,NA,NA,NA,0.592800920431479,-0.0646109002843522,0.469805855068536,NA,NA,NA,NA,NA,NA
"514","188","196","2","G1NS","G2NS",1,"B4GALT-TP","TP","T",NA,NA,NA,0.547699973793147,0.190047559277154,0.492102033932865,NA,NA,NA,NA,NA,NA,0.166605559564819,0.11923212415407,0.530281429625803,NA,NA,NA,NA,NA,NA,0.604619908532641,0.106954685225047,0.501531972960947,NA,NA,NA,NA,NA,NA,0.709974748145286,0.16860338135517,0.496745101570929,NA,NA,NA
"515","188","197","1","G1NS","G2FS",0,NA,NA,NA,0.11328453223213,-0.0666245712270252,1.46486608010691,NA,NA,NA,NA,NA,NA,-0.0299966653436034,-0.306142631654389,1.3848243196324,NA,NA,NA,NA,NA,NA,0.0150477320922238,-0.114128063795294,1.39455678983238,NA,NA,NA,NA,NA,NA,0.122314737306224,-0.0872091467803152,1.43838916010585,NA,NA,NA,NA,NA,NA
"516","188","197","2","G1NS","G2FS",0,NA,NA,NA,NA,NA,NA,0.00159194258225389,-0.162010280673533,1.45043418251901,NA,NA,NA,NA,NA,NA,-0.0171123444022693,-0.0941442157799505,1.4307637315328,NA,NA,NA,NA,NA,NA,0.0378014762199094,-0.102378548339738,1.36098116242223,NA,NA,NA,NA,NA,NA,-0.00694581591940835,-0.124901480726327,1.43725836841186,NA,NA,NA
"517","188","199","1","G1NS","G2FN",0,NA,NA,NA,-0.0501359299340098,-0.0882284367702656,1.32151916836136,NA,NA,NA,NA,NA,NA,0.0827692077112684,0.084887216113943,1.27913664509971,NA,NA,NA,NA,NA,NA,0.013462063521319,-0.0376588720518063,1.28731200608151,NA,NA,NA,NA,NA,NA,-0.080367454720334,-0.110551415825891,1.30762222231232,NA,NA,NA,NA,NA,NA
"518","188","199","2","G1NS","G2FN",0,NA,NA,NA,NA,NA,NA,0.0103878150401205,0.0790689616324572,1.30227055854751,NA,NA,NA,NA,NA,NA,-0.0470007083571608,-0.0354685715808451,1.30811389425147,NA,NA,NA,NA,NA,NA,0.0451990852211154,0.0118520071083047,1.24856347706275,NA,NA,NA,NA,NA,NA,0.0312825670890835,0.0433757109370091,1.29116384782661,NA,NA,NA
"519","188","200","1","G1NS","G1FNS",0,NA,NA,NA,-0.118477373968481,-0.0344519518508109,1.22800427100867,NA,NA,NA,NA,NA,NA,-0.0170606305754241,0.0503463116262054,1.19330396443285,NA,NA,NA,NA,NA,NA,-0.00218630066240974,0.00982046043174275,1.18696256976812,NA,NA,NA,NA,NA,NA,-0.0846393878866921,0.0687148033564234,1.21491372060918,NA,NA,NA,NA,NA,NA
"520","188","200","2","G1NS","G1FNS",0,NA,NA,NA,NA,NA,NA,-0.0915543509949552,0.0584065727028156,1.18879631168541,NA,NA,NA,NA,NA,NA,-0.259500286017459,-0.00434298353314703,1.19646755148744,NA,NA,NA,NA,NA,NA,-0.135764797469323,-0.0998307447910309,1.12943836500717,NA,NA,NA,NA,NA,NA,0.0235291355734443,0.352126842577918,1.1839818872755,NA,NA,NA
"521","188","201","1","G1NS","G2FNS",0,NA,NA,NA,0.0393482685798249,-0.00692055013390319,0.611578306676888,NA,NA,NA,NA,NA,NA,0.125318726446459,-0.00498327370826107,0.591294157722155,NA,NA,NA,NA,NA,NA,0.0916921824545153,0.05961187251303,0.587790071262131,NA,NA,NA,NA,NA,NA,0.0812583138233434,0.137615596187294,0.605673152858758,NA,NA,NA,NA,NA,NA
"522","188","201","2","G1NS","G2FNS",0,NA,NA,NA,NA,NA,NA,-0.0328999531896968,-0.118426504550584,0.603502149395595,NA,NA,NA,NA,NA,NA,0.0422011801860283,-0.0634439896832047,0.607642775771305,NA,NA,NA,NA,NA,NA,0.0511343568860748,-0.0187463328821124,0.573942104494203,NA,NA,NA,NA,NA,NA,-0.0928464236081232,-0.132766463606285,0.601024805875019,NA,NA,NA
"523","189","108","1","G2F","G0",0,NA,NA,NA,NA,-0.0508051768584413,4.65995187367509,NA,NA,NA,NA,NA,NA,NA,0.0513226849113934,4.66307695118091,NA,NA,NA,NA,NA,NA,NA,0.0341392015158325,4.63238608938773,NA,NA,NA,NA,NA,NA,NA,-0.0108821424446226,4.64527345356152,NA,NA,NA,NA,NA,NA
"524","189","108","2","G2F","G0",0,NA,NA,NA,NA,NA,NA,NA,0.0161924980772308,4.59244628616897,NA,NA,NA,NA,NA,NA,NA,-0.0137155216362718,4.63940136882873,NA,NA,NA,NA,NA,NA,NA,-0.0646891820656084,4.62098772293612,NA,NA,NA,NA,NA,NA,NA,0.0456692346045815,4.60532859215759,NA,NA,NA
"525","189","139","1","G2F","G1",0,NA,NA,NA,0.0363678615636901,0.0453142457581368,3.65901310940198,NA,NA,NA,NA,NA,NA,0.0323470810100532,-0.0331886578864953,3.6630766474169,NA,NA,NA,NA,NA,NA,0.0589858462253426,0.0226784628968067,3.64528838765703,NA,NA,NA,NA,NA,NA,0.0224093009432306,0.0879446416555601,3.6562808439506,NA,NA,NA,NA,NA,NA
"526","189","139","2","G2F","G1",0,NA,NA,NA,NA,NA,NA,-0.000471355119344948,-0.0335992897602217,3.60402504913554,NA,NA,NA,NA,NA,NA,0.0724856739188253,-0.00327763233934584,3.63251421474084,NA,NA,NA,NA,NA,NA,0.0289922099896555,0.0805687347692555,3.62960707136309,NA,NA,NA,NA,NA,NA,-0.0408059489954023,-0.00255255179530937,3.62345642655008,NA,NA,NA
"527","189","148","1","G2F","G0N",0,NA,NA,NA,-0.0150421806558485,0.0749823653967331,2.12216706116836,NA,NA,NA,NA,NA,NA,0.050773673536074,0.017112288396595,2.1696633501496,NA,NA,NA,NA,NA,NA,0.0805568258647862,0.000652509547961233,2.14031170645788,NA,NA,NA,NA,NA,NA,0.0111978701107589,0.0313757590749329,2.12645053073339,NA,NA,NA,NA,NA,NA
"528","189","148","2","G2F","G0N",0,NA,NA,NA,NA,NA,NA,-0.0145992091913674,-0.04499190447971,2.0665663672828,NA,NA,NA,NA,NA,NA,0.0174377263613029,-0.096270346762069,2.12426730681736,NA,NA,NA,NA,NA,NA,0.0823501704297856,-0.0484995738078439,2.11272336856929,NA,NA,NA,NA,NA,NA,-0.00763534145363563,-0.0440794603136899,2.07117141955194,NA,NA,NA
"529","189","154","1","G2F","G0F",0,NA,NA,NA,0.13100993016237,-0.0789737596197365,2.58606180446026,NA,NA,NA,NA,NA,NA,0.0768771324077971,-0.113840838682362,2.58876468236571,NA,NA,NA,NA,NA,NA,0.0433243436712258,-0.190853409367117,2.58189883271956,NA,NA,NA,NA,NA,NA,0.112507553048437,-0.0637957572780136,2.58009904691569,NA,NA,NA,NA,NA,NA
"530","189","154","2","G2F","G0F",0,NA,NA,NA,NA,NA,NA,0.126169614209003,-0.081560968580653,2.6279049194938,NA,NA,NA,NA,NA,NA,0.0809350914197631,-0.0337922286224571,2.62109290034477,NA,NA,NA,NA,NA,NA,0.036029001234768,-0.0959816106971184,2.61331605141498,NA,NA,NA,NA,NA,NA,0.140906757200211,-0.107294954445261,2.61822246951181,NA,NA,NA
"531","189","154","4","G2F","G0F",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.271751265821916,2.63719322779705,NA,NA,NA,NA,NA,NA,NA,-0.275907386060548,2.63239970338936,NA,NA,NA,NA,NA,NA,NA,-0.293215015866182,2.62415542285728,NA,NA,NA,NA,NA,NA,NA,-0.224048185627618,2.62119833571007
"532","189","164","1","G2F","G2",0,NA,NA,NA,0.192920340673267,0.130830866516347,1.79909316356015,NA,NA,NA,NA,NA,NA,0.223429734433497,0.128745445160808,1.80871812647251,NA,NA,NA,NA,NA,NA,0.287194976656422,0.224380755119722,1.80491263397501,NA,NA,NA,NA,NA,NA,0.184873968937658,0.111227566404285,1.79425704693549,NA,NA,NA,NA,NA,NA
"533","189","164","2","G2F","G2",0,NA,NA,NA,NA,NA,NA,0.179892923321676,0.119853339753667,1.76007331409711,NA,NA,NA,NA,NA,NA,0.171121456171059,0.0577417202174485,1.79612964260881,NA,NA,NA,NA,NA,NA,0.217526865527111,0.0519393098160245,1.793716211988,NA,NA,NA,NA,NA,NA,0.205702618213331,0.000770014181262158,1.77336776244468,NA,NA,NA
"534","189","165","1","G2F","G1S",0,NA,NA,NA,-0.120634184841629,-0.0829163219769182,1.35534409531573,NA,NA,NA,NA,NA,NA,-0.145849399874401,-0.143186164514006,1.33287821425598,NA,NA,NA,NA,NA,NA,-0.139089854382651,-0.0372484270421351,1.31759387291474,NA,NA,NA,NA,NA,NA,-0.107671662711471,-0.106462030196024,1.35582906792912,NA,NA,NA,NA,NA,NA
"535","189","165","2","G2F","G1S",0,NA,NA,NA,NA,NA,NA,-0.0930060944354486,-0.223824925628613,1.38542636227057,NA,NA,NA,NA,NA,NA,-0.138915156985468,0.00507267348352651,1.34969581129978,NA,NA,NA,NA,NA,NA,-0.103661337216146,-0.072847020265489,1.34387941566248,NA,NA,NA,NA,NA,NA,-0.138233467042476,-0.307265272236267,1.39988107108194,NA,NA,NA
"536","189","173","1","G2F","G1N",0,NA,NA,NA,-0.0842837834755559,-0.187964642732468,1.6480842919394,NA,NA,NA,NA,NA,NA,-0.129573143764911,-0.0855906580905069,1.69269452991478,NA,NA,NA,NA,NA,NA,-0.181733168484337,-0.124515387065055,1.67219059807687,NA,NA,NA,NA,NA,NA,-0.0964557635090817,-0.184728233273704,1.6565725776242,NA,NA,NA,NA,NA,NA
"537","189","173","2","G2F","G1N",0,NA,NA,NA,NA,NA,NA,-0.0510192682126143,-0.0358683032063076,1.60190563798195,NA,NA,NA,NA,NA,NA,-0.0465453942756018,0.0190803465234027,1.65026811896921,NA,NA,NA,NA,NA,NA,-0.159486402553904,-0.149331517012772,1.64640587774836,NA,NA,NA,NA,NA,NA,-0.0744848519751062,-0.0566918572151443,1.61002269134798,NA,NA,NA
"538","189","176","1","G2F","G1F",1,NA,NA,NA,0.315265903018792,0.626978416949918,2.02238036533808,NA,NA,NA,NA,NA,NA,0.332243624468486,0.695386268783086,2.02603569545987,NA,NA,NA,NA,NA,NA,0.338278209521507,0.693071696607803,2.02144534440587,NA,NA,NA,NA,NA,NA,0.345151471654595,0.652029539304555,2.02024941924101,NA,NA,NA,NA,NA,NA
"539","189","176","2","G2F","G1F",1,NA,NA,NA,NA,NA,NA,0.330423215692085,0.68481400564152,2.04134132542192,NA,NA,NA,NA,NA,NA,0.287884727667215,0.581661061586793,2.03487778906701,NA,NA,NA,NA,NA,NA,0.35087958860887,0.709513859564354,2.03226112977294,NA,NA,NA,NA,NA,NA,0.362440119672016,0.707494272525222,2.03655431066537,NA,NA,NA
"540","189","176","4","G2F","G1F",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.549311858136248,0.778268304266975,2.04048425801748,NA,NA,NA,NA,NA,NA,0.536040049379422,0.729565539327955,2.04441452011063,NA,NA,NA,NA,NA,NA,0.514385293597872,0.761471791754454,2.03984452958734,NA,NA,NA,NA,NA,NA,0.518642661908921,0.710245832622028,2.03737935023455
"541","189","182","1","G2F","G0FN",0,NA,NA,NA,-0.0302715550201503,0.0374567560214285,1.18541223054034,NA,NA,NA,NA,NA,NA,-0.0760001472581455,0.145154014061744,1.20524700908335,NA,NA,NA,NA,NA,NA,-0.0784351272356153,0.224107963421362,1.19374880139992,NA,NA,NA,NA,NA,NA,-0.0499234536690058,0.0427891895566113,1.18839833479269,NA,NA,NA,NA,NA,NA
"542","189","182","2","G2F","G0FN",0,NA,NA,NA,NA,NA,NA,-0.0980006518273717,0.0565618162790703,1.17631090947829,NA,NA,NA,NA,NA,NA,-0.134550809710965,-0.167996441025696,1.18567646467025,NA,NA,NA,NA,NA,NA,-0.112432435180581,0.00142464533934576,1.17871874973904,NA,NA,NA,NA,NA,NA,-0.0961299420475545,0.102685524696115,1.17489470835256,NA,NA,NA
"543","189","182","4","G2F","G0FN",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0416929022547504,0.043954911426721,1.18117630429972,NA,NA,NA,NA,NA,NA,-0.060872467440067,0.0396791159783512,1.20077526969884,NA,NA,NA,NA,NA,NA,-0.0391053501920028,0.1820436831083,1.18653174686869,NA,NA,NA,NA,NA,NA,-0.0582542889454858,0.0466408456676294,1.18482502535482
